course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,subject,level,content_duration,subject
560218,Introduction to Financial Statements,https://www.udemy.com/introduction-to-financial-statements/,True,40,112,1,14,Business Finance,Beginner Level,1.5,Business Finance
492344,Cómo Crear Políticas Contables bajo NIIF para PYMES,https://www.udemy.com/como-crear-politicas-contables-bajo-niif-para-pymes/,True,20,27,5,6,Business Finance,All Levels,1.0,Business Finance
46933,Business Accounts For Managers,https://www.udemy.com/business-accounts-for-managers/,True,30,16,0,23,Business Finance,Beginner Level,3.0,Business Finance
1113822,Complete GST Course & Certification - Grow Your CA Practice,https://www.udemy.com/goods-and-services-tax/,True,75,2792,923,274,Business Finance,All Levels,39.0,Business Finance
833770,Practical Financial Statement Analysis,https://www.udemy.com/practical-financial-statement-analysis/,True,75,22,5,45,Business Finance,All Levels,4.5,Business Finance
998872,The Actuarial Profession: Basic Sciences and Principles,https://www.udemy.com/actuarial-intro-eng/,True,25,1531,6,7,Business Finance,Beginner Level,0.5833333,Business Finance
95176,ChalkTalk: Financial Accounting,https://www.udemy.com/chalk-talk-accounting/,True,20,25,1,108,Business Finance,All Levels,3.5,Business Finance
255170,Bitcoin - The Complete Guide,https://www.udemy.com/bitcoin-the-complete-guide/,True,20,2281,12,24,Business Finance,All Levels,5.5,Business Finance
631276,High-Frequency Trading #2: Market Structure & Instruments,https://www.udemy.com/high-frequency-trading-2-market-structure-instruments/,True,50,1732,11,12,Business Finance,All Levels,0.68333334,Business Finance
235112,Forex - Catch the Big Market Moves in Forex,https://www.udemy.com/how-to-catch-the-big-market-moves-in-forex/,True,20,212,25,14,Business Finance,Intermediate Level,1.5,Business Finance
972126,Forex Trading Masterclass - Learn To Trade Better,https://www.udemy.com/forex-market-masterclass/,True,200,152,7,30,Business Finance,All Levels,3.0,Business Finance
399170,Small Business Owners: Drive a Productive Business and Grow,https://www.udemy.com/small-business-owners-drive-a-productive-business-and-grow/,True,20,5099,2,15,Business Finance,Beginner Level,3.0,Business Finance
585208,Basics of Economics For Beginners A to Z - A Complete Course,https://www.udemy.com/basics-of-economics-for-absolute-beginners/,True,170,1942,5,24,Business Finance,Beginner Level,1.5,Business Finance
75182,Trade Show Samurai,https://www.udemy.com/trade-show-displays/,True,95,32,7,7,Business Finance,All Levels,0.51666665,Business Finance
1141708,Managerial Accounting - The Ultimate Beginner Course!,https://www.udemy.com/managerial-accounting-the-ultimate-beginner-course/,True,100,11,0,121,Business Finance,Beginner Level,11.0,Business Finance
822808,Tax Strategies of the Wealthy,https://www.udemy.com/everything-you-need-to-know-about-taxes/,True,195,207,19,11,Business Finance,Beginner Level,1.5,Business Finance
986272,Hedge Fund Trading Systems For Stocks - Part One,https://www.udemy.com/amibroker-trading-systems/,True,200,52,8,21,Business Finance,All Levels,1.5,Business Finance
719698,Basic Technical Analysis: Learn the structure of the market,https://www.udemy.com/learn-basic-technical-analysis/,True,20,4919,79,16,Business Finance,Beginner Level,1.5,Business Finance
1249146,Planning and Executing a Financial Statement Audit,https://www.udemy.com/planning-executing-financial-statement-audit/,True,50,0,0,9,Business Finance,Intermediate Level,2.0,Business Finance
358062,Financial Modeling: Build a Complete DCF Valuation Model,https://www.udemy.com/learn-how-to-value-a-company-and-build-a-dcf-model/,True,95,2240,185,44,Business Finance,All Levels,2.5,Business Finance
466632,Stock Markets: How I Became Rich By Changing How I Trade,https://www.udemy.com/become-wealthy-trading-in-the-stock-market/,True,20,646,6,17,Business Finance,All Levels,1.0,Business Finance
502772,The Complete Value Investing Course: A Proven Approach,https://www.udemy.com/value-investing-essential-guide-to-picking-stocks/,True,200,2146,212,49,Business Finance,All Levels,4.5,Business Finance
543242,Learn to Trade The News,https://www.udemy.com/learn-to-trade-the-news/,True,200,1924,351,544,Business Finance,All Levels,46.5,Business Finance
735550,How to Trade Binary Options Effectively – All Levels,https://www.udemy.com/trade-binary-options/,True,195,1680,39,17,Business Finance,All Levels,1.0,Business Finance
138560,Credit Repair from a Financial Institution,https://www.udemy.com/credit-repair-from-a-financial-institution/,True,20,157,13,9,Business Finance,All Levels,2.5,Business Finance
829182,【個人事業主向け】青色申告の記帳を自力で行うための複式簿記の基本,https://www.udemy.com/aoirokojin/,True,30,41,3,37,Business Finance,Beginner Level,3.0,Business Finance
1232312,Core Financial Statement Concepts,https://www.udemy.com/financial-statement-concepts/,True,50,0,0,9,Business Finance,Intermediate Level,1.5,Business Finance
712994,Learn Wave accounting to maintain books properly,https://www.udemy.com/learn-wave-accounting-to-maintain-books-properly/,False,0,1089,50,27,Business Finance,All Levels,3.0,Business Finance
323916,Learn How To use Channels to find amazing Forex Entries,https://www.udemy.com/learn-how-to-use-channels-to-find-amazing-forex-entries/,True,45,172,48,15,Business Finance,All Levels,1.0,Business Finance
562668,Financial Accounting Made Easy for All,https://www.udemy.com/financialaccounting/,True,20,87,22,86,Business Finance,All Levels,4.0,Business Finance
519776,How to Build a Massive Stock Portfolio from Zero!,https://www.udemy.com/how-to-build-your-million-dollar-stock-portfolio-from-zero/,True,200,1882,51,129,Business Finance,All Levels,11.0,Business Finance
716136,build a solid foundation for trading options,https://www.udemy.com/option-basics-to-be-profitable-trader/,True,20,1115,8,8,Business Finance,All Levels,1.0,Business Finance
788756,Professional Forex Strategy+2 weeks for FREE trading alerts,https://www.udemy.com/forex-candlesticks-strategy/,True,95,55,9,15,Business Finance,All Levels,1.0,Business Finance
975982,4 Easy Daily Forex Trades: A Recipe for Trading Success,https://www.udemy.com/4dailytrades/,True,200,319,19,12,Business Finance,All Levels,1.0,Business Finance
1247394,Cryptocurrency Trading: Complete Guide To Trading Altcoins,https://www.udemy.com/cryptocurrency-trading/,True,95,367,42,35,Business Finance,All Levels,5.0,Business Finance
354324,Accounting 2 Simplified for You,https://www.udemy.com/accounting-2-simplified-for-you/,True,45,1446,23,27,Business Finance,Beginner Level,5.0,Business Finance
722274,The Complete Investing Guide: How to Beat Wall Street,https://www.udemy.com/the-complete-investing-guide-how-to-beat-wall-street/,True,50,13,3,25,Business Finance,All Levels,5.5,Business Finance
1101382,Binary Options Masterclass,https://www.udemy.com/binary-options-masterclass/,True,200,70,11,16,Business Finance,All Levels,2.0,Business Finance
1251654,Understand Core Finance Principles in 60 Minutes,https://www.udemy.com/core-finance-principles-in-60-minutes/,True,75,0,0,13,Business Finance,Beginner Level,2.5,Business Finance
174790,Accounting 102: Guide to Business Accounting,https://www.udemy.com/accounting-skills-a-businessman-must-haveintermediate-level/,True,50,1280,1,27,Business Finance,Intermediate Level,8.5,Business Finance
1239068,How to Buy Cheap Options - Options Trading Pricing Model,https://www.udemy.com/options-black-scholes-model/,True,200,658,2,19,Business Finance,All Levels,1.0,Business Finance
388164,Basics of Economics (College Level),https://www.udemy.com/economics-for-accounting-and-finance-professionals/,True,25,2516,12,20,Business Finance,All Levels,1.5,Business Finance
598266,Trading for everyone - The Independent Investor Course I,https://www.udemy.com/trading-for-everyone-the-independent-investor-course/,True,120,4133,15,36,Business Finance,Beginner Level,4.0,Business Finance
201942,"Bitcoins - Past, Present, Future",https://www.udemy.com/bitcoins-past-present-future/,True,20,373,3,14,Business Finance,Beginner Level,1.5,Business Finance
745110,MQL5 Tutorial Bootcamp,https://www.udemy.com/mql5-tutorial-bootcamp/,True,20,978,7,13,Business Finance,Beginner Level,0.53333336,Business Finance
740764,Introduction to Health Financing,https://www.udemy.com/introduction-to-health-financing/,True,85,26,1,17,Business Finance,Beginner Level,2.0,Business Finance
929146,Learn Stock Options: Options Made Simple 101,https://www.udemy.com/learn-to-trade-stock-options-options-made-simple/,True,35,93,13,49,Business Finance,Beginner Level,5.0,Business Finance
400464,Introducción al trading de opciones,https://www.udemy.com/curso-de-opciones-basico/,True,100,1573,122,43,Business Finance,Beginner Level,5.5,Business Finance
948974,THE Forex Robot: Incredible ROI (Robot Included),https://www.udemy.com/the-forex-robot-1000-annual-profit-robot-included/,True,200,1843,171,35,Business Finance,All Levels,1.5,Business Finance
808506,Candlestick Analysis For Professional Traders,https://www.udemy.com/testing-candlesticks/,True,95,913,117,48,Business Finance,Expert Level,2.0,Business Finance
572992,Investing: How to Fix Hidden Flaws Inside Your Portfolio,https://www.udemy.com/investing-how-to-fix-hidden-flaws-inside-your-portfolio/,True,195,58,8,14,Business Finance,All Levels,1.0,Business Finance
575476,Forex trading made simple,https://www.udemy.com/forex-mentor-online-school/,True,100,45,4,31,Business Finance,All Levels,1.5,Business Finance
214046,Option Trading for Rookies: The Covered Call Option Strategy,https://www.udemy.com/option-trading-for-rookies-investing-the-profitable-way/,True,95,6092,25,29,Business Finance,Beginner Level,1.5,Business Finance
707224,Financial Statement Review 101:  How to Find Errors,https://www.udemy.com/financial-statement-review-101-how-to-find-errors/,True,30,5,2,15,Business Finance,Beginner Level,2.0,Business Finance
941520,Financial Accounting For Beginners,https://www.udemy.com/financial-accounting-for-beginners/,True,60,164,3,22,Business Finance,All Levels,1.5,Business Finance
615206,Professional Bookkeeping & Accounting 1: Sales & Purchases,https://www.udemy.com/professional-bookkeeping-and-accounting-1/,True,35,551,22,34,Business Finance,All Levels,1.5,Business Finance
252396,How to Pick The Right Penny Stocks To Invest In 2017,https://www.udemy.com/how-to-make-5000month-trading-penny-stocks/,True,150,9015,65,23,Business Finance,All Levels,2.5,Business Finance
907444,SAP FICO For Beginners - A Guide to SAP Financial Accounts,https://www.udemy.com/sap-fico-for-sap-beginners/,True,100,1444,101,59,Business Finance,Beginner Level,5.0,Business Finance
1022108,"Tax Accounting: Difficult Topic, Made Easy to Understand",https://www.udemy.com/taxaccounting/,True,200,1033,10,29,Business Finance,All Levels,2.0,Business Finance
692176,Apply finance concepts for smart project management,https://www.udemy.com/apply-finance-concepts-for-smart-project-management/,False,0,3465,161,24,Business Finance,Beginner Level,2.0,Business Finance
302450,10 Numbers Every Business Owner Should Know,https://www.udemy.com/10-numbers-every-business-owner-should-know/,True,20,13,1,9,Business Finance,All Levels,1.0,Business Finance
257996,Bookkeeping made simple,https://www.udemy.com/bookkeeping-essentials/,True,30,23,1,19,Business Finance,Beginner Level,1.0,Business Finance
781954,Cost Accounting and Financial Management - A Complete Study,https://www.udemy.com/cost-accounting-and-financial-management-a-complete-study/,True,150,452,14,444,Business Finance,All Levels,45.0,Business Finance
165964,Stock Trading Ninja: Complete System For Trading Success,https://www.udemy.com/stock-trading-ninja-learn-how-to-make-money-trading-stocks/,True,155,9445,497,38,Business Finance,All Levels,4.5,Business Finance
690546,UK Self Assessment Tax Return Filing Online,https://www.udemy.com/uk-tax-return/,True,20,23,7,6,Business Finance,All Levels,0.46666667,Business Finance
915964,Learn to Reliably Invest In The Stock Market,https://www.udemy.com/become-a-stock-millionaire/,True,50,841,14,19,Business Finance,All Levels,0.6166667,Business Finance
343818,Understanding The Stock Market: For Beginners,https://www.udemy.com/understanding-the-stock-market-a-beginners-course/,True,25,122,2,36,Business Finance,Beginner Level,7.5,Business Finance
777276,Financial Accounting Part I - Passing the Class,https://www.udemy.com/severson-financial-accounting-part-one/,True,20,45,10,47,Business Finance,Beginner Level,4.5,Business Finance
160322,Basics of Finance and Budgeting,https://www.udemy.com/basics-of-finance-and-budgeting/,True,20,578,7,34,Business Finance,Beginner Level,6.0,Business Finance
1110256,QuickBooks Online : Inventory Management For Non-Finance,https://www.udemy.com/quickbooks-online-inventory-management-for-non-finance/,True,35,8,4,10,Business Finance,All Levels,0.6666667,Business Finance
892446,Visualizing Data,https://www.udemy.com/visualizing-data/,True,40,149,2,63,Business Finance,Intermediate Level,6.5,Business Finance
249376,IFRIC 13-Customer Loyalty Programmes (Revenue),https://www.udemy.com/ifric-13-customer-loyalty-programmes-revenue/,False,0,2058,22,6,Business Finance,All Levels,0.6,Business Finance
578534,The Intelligent Investor,https://www.udemy.com/the-intelligent-investor/,True,30,384,40,44,Business Finance,All Levels,10.5,Business Finance
1247992,Introduction to Project Management for Finance and Acct'g,https://www.udemy.com/introduction-to-project-management-m/,True,50,0,0,9,Business Finance,Beginner Level,2.0,Business Finance
493014,Financial modeling: Build a forward looking financial model,https://www.udemy.com/how-to-make-an-integrated-financial-model/,True,20,2317,44,22,Business Finance,All Levels,2.0,Business Finance
429952,The Complete Financial Model Builder Course-Build 7 Models,https://www.udemy.com/the-complete-financial-model-builder-course-build-7-models/,True,75,214,20,88,Business Finance,All Levels,9.0,Business Finance
1239206,Win 90% of Trades; Quantitative Investments Models in Excel,https://www.udemy.com/quantitative-investments/,True,200,4,1,16,Business Finance,Beginner Level,1.5,Business Finance
376712,Finanzas personales: Logrando la Libertad Financiera,https://www.udemy.com/finanzas-personales-logrando-la-libertad-financiera/,True,30,27,5,12,Business Finance,Beginner Level,2.0,Business Finance
129274,Aprende a Ganar Dinero en la Bolsa,https://www.udemy.com/aprende-a-ganar-dinero-en-la-bolsa/,True,30,112,16,42,Business Finance,All Levels,4.0,Business Finance
742602,Financial Management Risk and Return For Securities,https://www.udemy.com/risk-and-return-finance/,True,30,3607,21,19,Business Finance,All Levels,1.5,Business Finance
411168,Trading Inside Bars - Master 1 Easy Pattern To Be Successful,https://www.udemy.com/trading-inside-bars-find-setups-today-make-money-tomorrow/,True,125,2996,200,23,Business Finance,Intermediate Level,2.0,Business Finance
720814,First Steps to Trading the Forexmarkets : Technical Analysis,https://www.udemy.com/first-steps-to-trading-the-forexmarkets-technical-analysis/,True,35,1772,19,15,Business Finance,Beginner Level,3.5,Business Finance
743914,Value Investing For Beginners,https://www.udemy.com/value-investing-for-beginners-y/,True,100,801,48,25,Business Finance,Beginner Level,2.5,Business Finance
869716,株式投資で本当のテクニカル分析ができるようになる,https://www.udemy.com/jun-sakai-trading-course4/,True,20,68,10,45,Business Finance,Intermediate Level,2.5,Business Finance
410196,DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise,https://www.udemy.com/diy-reduce-unpaid-federal-tax-thru-irs-offer-in-compromise/,True,20,44,3,8,Business Finance,All Levels,1.0,Business Finance
564966,The Complete Chart Pattern Trading Course: A Proven Approach,https://www.udemy.com/make-money-trading-stocks-from-home/,True,200,2666,115,52,Business Finance,All Levels,4.0,Business Finance
824592,Basic Bookkeeping Hacks,https://www.udemy.com/basic-bookkeeping/,True,20,5841,16,28,Business Finance,All Levels,1.5,Business Finance
501960,"Binary, Forex, Stock and Bitcoin Trading Strategy",https://www.udemy.com/binary-forex-stock-and-bitcoin-trading-strategy/,False,0,3757,70,14,Business Finance,All Levels,0.6166667,Business Finance
304426,Bank Reconciliation & VAT on Excel,https://www.udemy.com/bank-reconciliation-vat-on-excel/,True,20,30,5,19,Business Finance,All Levels,1.5,Business Finance
1193288,Accounting Simplified,https://www.udemy.com/accounting-simplified/,True,30,3,0,41,Business Finance,All Levels,8.5,Business Finance
1232390,Corporate Ethics,https://www.udemy.com/corporate-ethics/,True,100,0,0,13,Business Finance,Beginner Level,3.5,Business Finance
352782,トレーディングビュー徹底攻略2017年版,https://www.udemy.com/tradingview/,True,55,952,77,53,Business Finance,All Levels,3.0,Business Finance
301442,Black Algo Trading: Build Your Trading Robot,https://www.udemy.com/build-your-trading-robot/,True,200,20195,1113,227,Business Finance,All Levels,16.0,Business Finance
1030976,The Complete Financial Statement Analysis Course,https://www.udemy.com/the-complete-financial-statement-analysis-course/,True,150,912,12,37,Business Finance,Beginner Level,3.0,Business Finance
1079040,Leaps Options Trading System - Diagonal Leaps Options Spread,https://www.udemy.com/leaps-options-trading-system-diagonal-leaps-options-spread/,True,200,993,19,16,Business Finance,All Levels,1.0,Business Finance
56058,Surpassing Your Kickstarter Goals,https://www.udemy.com/surpassing-your-kickstarter-goals/,True,30,124,7,12,Business Finance,All Levels,1.0,Business Finance
826912,Six Stage Negotiation,https://www.udemy.com/six-stage-negotiation-for-cash-collection/,True,30,1,0,21,Business Finance,All Levels,2.5,Business Finance
753610,Trading mit kleinen Konten - Grundlagen die du kennen musst,https://www.udemy.com/werden-sie-privater-trader-im-forex-cfd-oder-rohstoffmarkt/,True,80,74,4,20,Business Finance,Beginner Level,3.5,Business Finance
45136,Weekly Options and study of Options expiration dynamics,https://www.udemy.com/weekly-options/,True,60,779,56,6,Business Finance,Expert Level,1.0,Business Finance
273448,Learn How to Profit In Forex With Market Rhythms,https://www.udemy.com/learn-how-to-profit-with-market-rhythms/,True,20,85,5,17,Business Finance,All Levels,1.5,Business Finance
402836,Accounting 101: How to read an Accounting Balance Sheet,https://www.udemy.com/financial-statements-101-how-to-read-a-balance-sheet/,True,200,3050,86,22,Business Finance,Beginner Level,2.0,Business Finance
934574,Basics of Commerce A Complete Study,https://www.udemy.com/basics-of-commerce-a-complete-study/,True,150,2197,4,105,Business Finance,All Levels,5.5,Business Finance
1149564,The Forex Pivot Points Trading Strategy,https://www.udemy.com/the-forex-pivot-points-trading-strategy/,True,20,21,2,12,Business Finance,All Levels,2.0,Business Finance
363078,Capital Structuring Techiques for CA / CFA / CPA Exams,https://www.udemy.com/capital-structuring-decisions/,True,125,4480,12,50,Business Finance,Intermediate Level,7.0,Business Finance
824034,Technical Analysis: Understanding Price Action,https://www.udemy.com/technical-analysis-understanding-price-action/,True,45,39,6,37,Business Finance,All Levels,3.0,Business Finance
872204,"Excel 4 Accounting & Bookkeeping - Master Date,Time & Text",https://www.udemy.com/excel-4-accounting-bookkeeping-master-date-time-text/,True,35,15,1,12,Business Finance,All Levels,1.0,Business Finance
1132162,Investimento em Ações,https://www.udemy.com/investimento-em-acoes/,True,20,16,4,27,Business Finance,Beginner Level,4.5,Business Finance
66383,A Beginners Guide to Technical Analysis of Stock Charts,https://www.udemy.com/beginners-guide-to-technical-analysis/,True,40,829,78,50,Business Finance,Beginner Level,8.5,Business Finance
696616,Stock Market for Beginners - Complete Starter Toolkit,https://www.udemy.com/complete-stock-market-starter-toolkit-for-beginners/,True,120,577,45,82,Business Finance,Intermediate Level,6.5,Business Finance
454724,Cost Accounting Marginal Costing Theory and Practice,https://www.udemy.com/marginal-costing-theory-and-practice/,True,20,1923,4,31,Business Finance,All Levels,2.5,Business Finance
865630,Aprenda Cálculo Financeiro de Forma Simples,https://www.udemy.com/aprenda-calculo-financeiro-de-forma-simples/,True,20,76,14,21,Business Finance,All Levels,2.0,Business Finance
1088656,Quantitative Trading Analysis with Python,https://www.udemy.com/quantitative-trading-analysis-with-python/,True,50,256,17,49,Business Finance,All Levels,5.5,Business Finance
1188178,Forex Trading for Beginners - Basics,https://www.udemy.com/complete-forex-trading-for-beginners-in-1-course-basics/,True,50,989,9,11,Business Finance,All Levels,1.0,Business Finance
730414,"Intro to Investment Banking, M&A, IPO, Modeling + Free Book",https://www.udemy.com/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/,True,60,1922,149,15,Business Finance,All Levels,20.0,Business Finance
548764,ACCA FA1 Recording Financial Transactions,https://www.udemy.com/acca-fa1-recording-financial-transactions/,True,50,49,8,27,Business Finance,Beginner Level,3.5,Business Finance
769340,Торговля опционами: Как заработать на волатильности,https://www.udemy.com/optiontrading/,True,150,20,5,29,Business Finance,All Levels,2.0,Business Finance
46927,Basics of Business Finance,https://www.udemy.com/basics-of-business-finance/,True,30,4855,64,24,Business Finance,Beginner Level,4.0,Business Finance
757450,Bulletproof Personal Finance: Expert Asset Allocation,https://www.udemy.com/bulletproof-personal-finance-expert-asset-allocation/,True,45,1119,22,18,Business Finance,All Levels,1.0,Business Finance
855816,Investing in Stocks & Shares,https://www.udemy.com/making-money-from-stocks-shares/,True,20,2,0,24,Business Finance,Beginner Level,2.0,Business Finance
1209694,Become A Forex Trader - Forex trading like a professional,https://www.udemy.com/become-a-forex-trader/,False,0,1735,31,19,Business Finance,All Levels,2.5,Business Finance
577198,Asset Protection Using Offshore Companies,https://www.udemy.com/asset-protection-using-offshore-companies/,True,20,480,3,21,Business Finance,All Levels,1.0,Business Finance
593460,Successful Day Trading with Fibonacci,https://www.udemy.com/use-fibonacci-on-thinkorswim-to-day-trade/,True,200,869,135,11,Business Finance,All Levels,2.0,Business Finance
933394,The Complete Guide to Forex Trading,https://www.udemy.com/the-complete-guide-to-forex-trading/,True,20,1329,12,33,Business Finance,All Levels,5.0,Business Finance
179446,Commercial Credit Analysis,https://www.udemy.com/commercial-credit-analysis/,True,50,545,48,42,Business Finance,All Levels,7.5,Business Finance
245822,Day Trading Market Structure Signals,https://www.udemy.com/free-day-trading-course/,False,0,5529,90,5,Business Finance,All Levels,2.0,Business Finance
648826,The Complete Financial Analyst Course 2017,https://www.udemy.com/the-complete-financial-analyst-course/,True,195,24481,2347,174,Business Finance,All Levels,10.0,Business Finance
637452,Complete Guide to Business Loans,https://www.udemy.com/complete-guide-to-business-loans/,True,30,35,4,35,Business Finance,Beginner Level,1.5,Business Finance
360916,Hot Trading Investing Strategy: ETF and Futures,https://www.udemy.com/learn-to-trade-stocks-and-futures-with-profitable-strategy/,True,50,80,10,13,Business Finance,All Levels,2.5,Business Finance
1169196,"Credit concepts and checklist for bankers, credit analyst",https://www.udemy.com/credit-concepts-and-checklist-for-bankers-credit-analyst/,True,20,0,0,10,Business Finance,Beginner Level,2.5,Business Finance
381330,Live Account - ETF Trading System - Hacking The Stock Market,https://www.udemy.com/cracked-wall-street-hacked-the-stock-market-top-secret/,True,150,2318,19,16,Business Finance,All Levels,5.0,Business Finance
871682,Aprenda  a Investir,https://www.udemy.com/estacio-educacao-financeira/,True,20,34,4,9,Business Finance,All Levels,8.0,Business Finance
746432,Start Trading Stocks Using Technical Analysis!,https://www.udemy.com/professional-stock-trader/,True,25,3190,244,45,Business Finance,All Levels,4.0,Business Finance
600206,Business Accounting Made Easy,https://www.udemy.com/accounting-level-1-course/,True,50,1168,5,26,Business Finance,Beginner Level,5.5,Business Finance
1128662,Volatility Trading Analysis with R,https://www.udemy.com/volatility-trading-analysis-with-r/,True,50,190,13,45,Business Finance,Expert Level,6.0,Business Finance
501502,Learn Financial Accounting Different,https://www.udemy.com/learn-financial-accounting-different/,True,20,79,1,58,Business Finance,All Levels,6.0,Business Finance
869652,Ethereum Course for Investors,https://www.udemy.com/how-to-purchase-store-and-profit-from-ethereuem/,True,40,111,20,11,Business Finance,All Levels,1.0,Business Finance
180372,Mortgage Backed Securities,https://www.udemy.com/mortgage-backed-securities/,True,50,376,29,21,Business Finance,All Levels,3.5,Business Finance
1106148,Series 7: Intermediate Options,https://www.udemy.com/series-7-intermediate-options/,True,55,5,0,11,Business Finance,Intermediate Level,1.0,Business Finance
1223000,Innovators and innovation: Travel through time!,https://www.udemy.com/innovators-and-innovation-travel-through-time/,True,50,101,0,31,Business Finance,Beginner Level,6.0,Business Finance
532836,How to Build a Massive Retirement Plan from Scratch!,https://www.udemy.com/take-the-bulletproof-401k-super-charger-rat-race-off-ramp/,True,200,1498,30,23,Business Finance,Beginner Level,2.0,Business Finance
172898,Fundamental Financial Math,https://www.udemy.com/fundamental-financial-math/,True,50,406,13,15,Business Finance,All Levels,2.5,Business Finance
469526,Trading Biotech Stocks - Understanding the Healthcare Sector,https://www.udemy.com/trading-biotech-stocks/,True,55,166,17,16,Business Finance,All Levels,1.5,Business Finance
621014,System of Asset Management for Professionals (SAMP),https://www.udemy.com/professional_asset_management_system/,True,50,8,1,8,Business Finance,Expert Level,1.0,Business Finance
74016,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",https://www.udemy.com/cfa-workshop-5/,True,20,110,1,5,Business Finance,All Levels,1.0,Business Finance
1230950,The Fast Route to a Faster Financial Close,https://www.udemy.com/faster-financial-close/,True,50,2,0,8,Business Finance,Intermediate Level,1.5,Business Finance
1002282,Bitcoin - Ethereum: Trading -Watch me manage my own account!,https://www.udemy.com/bitcoin-tips/,True,165,431,58,22,Business Finance,All Levels,2.5,Business Finance
1078520,"Internal Controls - Design, Implementation and Monitoring",https://www.udemy.com/internal-controls/,True,195,62,6,27,Business Finance,Beginner Level,6.5,Business Finance
1107954,"Day trading strategy for all level, with 72% success rate",https://www.udemy.com/1-shot-1kill/,True,95,51,9,15,Business Finance,All Levels,0.53333336,Business Finance
689868,The Binary Institute -  Binary Options Trading Course,https://www.udemy.com/the-binary-institute-binary-options-trading-course/,True,200,103,25,12,Business Finance,All Levels,2.5,Business Finance
849896,株式投資に必要なスキルの学習手順を学ぶ,https://www.udemy.com/jun-sakai-trading-course1/,True,20,139,36,29,Business Finance,Beginner Level,2.0,Business Finance
248338,Introduction to Day Trading,https://www.udemy.com/introduction-to-day-trading/,True,50,79,5,36,Business Finance,Beginner Level,1.0,Business Finance
396888,Introducción a la Contabilidad,https://www.udemy.com/introduccion-a-la-contabilidad/,True,30,1235,31,15,Business Finance,Beginner Level,2.5,Business Finance
640100,Accounting & Financial Statement Analysis: Complete Training,https://www.udemy.com/accounting-fsa-a-solid-foundation-for-a-career-in-finance/,True,150,10042,594,43,Business Finance,All Levels,3.0,Business Finance
709500,Forex Trading -  Learn to Trade Forex Like the Banks,https://www.udemy.com/forex-trading-learn-the-same-strategies-used-by-banks/,True,20,3223,240,23,Business Finance,All Levels,1.0,Business Finance
840300,B Com Accountancy I (Paper ECO 02 IGNOU),https://www.udemy.com/accounts-from-incomplete-records/,True,50,2946,6,284,Business Finance,All Levels,31.5,Business Finance
57415,Interpreting Financial Statements,https://www.udemy.com/financialstatements/,True,20,1449,29,23,Business Finance,Beginner Level,1.5,Business Finance
1218552,Forex for Beginners: Easy Forex Trading for Beginners,https://www.udemy.com/forex-for-beginners-easy-forex-trading-for-beginners/,False,0,1780,32,9,Business Finance,Beginner Level,1.0,Business Finance
1208148,Coaching Course:Investment Analysis for your clients,https://www.udemy.com/coaching-courseinvestment-analysis-for-your-clientsjoanne/,True,200,1,0,6,Business Finance,Intermediate Level,0.56666666,Business Finance
850726,Forex trading with binary options,https://www.udemy.com/forex-trading-with-binary-options/,True,25,136,28,21,Business Finance,All Levels,3.0,Business Finance
644020,Curso de Iniciación al Trading,https://www.udemy.com/curso-de-iniciacion-al-trading/,True,85,31,5,40,Business Finance,All Levels,10.5,Business Finance
379196,Binary Options Beginners Guide : Nadex,https://www.udemy.com/binary-options/,True,40,454,52,39,Business Finance,Beginner Level,2.0,Business Finance
537888,Risk in Forex Transactions - for CA / CS / CFA exams,https://www.udemy.com/forex-risks/,True,20,2235,3,9,Business Finance,All Levels,1.0,Business Finance
211874,Business finances,https://www.udemy.com/business-finances-learn-about-business-loans-debt-credit/,True,75,4695,7,20,Business Finance,Beginner Level,1.0,Business Finance
1134864,Simple things you must know before start FOREX (OFFER),https://www.udemy.com/forex-simple-things/,True,200,1053,20,15,Business Finance,Beginner Level,0.73333335,Business Finance
1246684,Dash Crypto Currency Technical and Trading Overview Bootcamp,https://www.udemy.com/introduction-to-dash-crypto-currency-technical-overview/,True,20,4,1,14,Business Finance,All Levels,1.0,Business Finance
971110,The Truths about (in)secure Retirement,https://www.udemy.com/retirement-planning-calculator/,True,200,86,6,32,Business Finance,Intermediate Level,4.5,Business Finance
707644,An Intro into Trading the Financial Markets,https://www.udemy.com/an-intro-into-trading-the-financial-markets/,True,100,1006,14,17,Business Finance,Beginner Level,1.5,Business Finance
794151,Forex Trading Course: Work Smarter Not Harder Proven Results,https://www.udemy.com/the-complete-trading-course/,True,195,4061,52,16,Business Finance,All Levels,2.0,Business Finance
588764,Stock Options Day Trading Mindset for Success,https://www.udemy.com/stock-options-day-trading-success-mindset/,True,200,2988,21,43,Business Finance,All Levels,4.5,Business Finance
895936,Financial Modeling - Build Your Own 3 Statement Projection,https://www.udemy.com/financial-modelling-build-your-own-3-statement-projection/,True,20,1092,48,13,Business Finance,Beginner Level,1.0,Business Finance
1090408,Learn How to Trade Binary Options Professionally,https://www.udemy.com/freebinaryoptions/,False,0,5144,169,7,Business Finance,All Levels,1.0,Business Finance
